# ells, tt, te, ee, bb
2.190000000000000000e+02 1.696534309118775432e-07 0.000000000000000000e+00 3.393068618237550865e-07 3.393068618237550865e-07
2.200000000000000000e+02 1.696572932744319772e-07 0.000000000000000000e+00 3.393145865488640604e-07 3.393145865488640604e-07
2.210000000000000000e+02 1.696611733058088232e-07 0.000000000000000000e+00 3.393223466116177523e-07 3.393223466116177523e-07
2.220000000000000000e+02 1.696650710069995332e-07 0.000000000000000000e+00 3.393301420139991723e-07 3.393301420139991723e-07
2.230000000000000000e+02 1.696689863790002180e-07 0.000000000000000000e+00 3.393379727580005418e-07 3.393379727580005418e-07
2.240000000000000000e+02 1.696729194228112499e-07 0.000000000000000000e+00 3.393458388456225527e-07 3.393458388456225527e-07
2.250000000000000000e+02 1.696768701394375806e-07 0.000000000000000000e+00 3.393537402788753200e-07 3.393537402788753200e-07
2.260000000000000000e+02 1.696808385298888999e-07 0.000000000000000000e+00 3.393616770597779056e-07 3.393616770597779056e-07
2.270000000000000000e+02 1.696848245951791326e-07 0.000000000000000000e+00 3.393696491903582651e-07 3.393696491903582651e-07
2.280000000000000000e+02 1.696888283363268623e-07 0.000000000000000000e+00 3.393776566726538305e-07 3.393776566726538305e-07
2.290000000000000000e+02 1.696928497543553049e-07 0.000000000000000000e+00 3.393856995087107157e-07 3.393856995087107157e-07
2.300000000000000000e+02 1.696968888502919642e-07 0.000000000000000000e+00 3.393937777005839814e-07 3.393937777005839814e-07
