# ells, tt, te, ee, bb, kk
1.640000000000000000e+02 1.120105838836642498e+00 -1.031325604227847047e-02 2.303296684019561890e-04 8.917063918805622897e-07 1.088758303507499448e-07
1.650000000000000000e+02 1.113326766935069490e+00 -1.011403733001404841e-02 2.252804725938782680e-04 8.915547536809923037e-07 1.082731907288986986e-07
1.660000000000000000e+02 1.106551575512042307e+00 -9.912639804426021453e-03 2.202834150406217080e-04 8.913984606775946736e-07 1.076754011592169437e-07
1.670000000000000000e+02 1.099779903778058232e+00 -9.709152056752981194e-03 2.153427394911026698e-04 8.912373244211504054e-07 1.070824213623758330e-07
1.680000000000000000e+02 1.093011458746313780e+00 -9.503709530025508667e-03 2.104624765265140950e-04 8.910711825390517650e-07 1.064942289972649016e-07
1.690000000000000000e+02 1.086245959666814365e+00 -9.296393430072526221e-03 2.056464432805547892e-04 8.908998996740228359e-07 1.059108267061955271e-07
1.700000000000000000e+02 1.079483137486850985e+00 -9.087298026464078055e-03 2.008966475768021005e-04 8.907233681415440358e-07 1.053321421604723163e-07
1.710000000000000000e+02 1.072721147445190315e+00 -8.876513968705125601e-03 1.962181511959976545e-04 8.905415082032867393e-07 1.047581781946462138e-07
1.720000000000000000e+02 1.065962934503269732e+00 -8.664144117469395681e-03 1.916141863459063963e-04 8.903542681149274412e-07 1.041889248577866357e-07
1.730000000000000000e+02 1.059205105652604395e+00 -8.450271772085132457e-03 1.870878079561385772e-04 8.901616239164415627e-07 1.036243231183607799e-07
1.740000000000000000e+02 1.052447486922230224e+00 -8.234992376601316111e-03 1.826419016776449991e-04 8.899635788416801941e-07 1.030643754889989093e-07
1.750000000000000000e+02 1.045691427288464537e+00 -8.018427929332634999e-03 1.782822222695004514e-04 8.897601625776239010e-07 1.025090719047145553e-07
1.760000000000000000e+02 1.038935217962487334e+00 -7.800650508374173606e-03 1.740097383580254981e-04 8.895514301624593515e-07 1.019583660190739211e-07
1.770000000000000000e+02 1.032178707578265131e+00 -7.581744255452319524e-03 1.698297861967361074e-04 8.893374606992552837e-07 1.014122120248531608e-07
1.780000000000000000e+02 1.025420286512137569e+00 -7.361804656621874499e-03 1.657445006986502697e-04 8.891183558163436451e-07 1.008706359878697936e-07
1.790000000000000000e+02 1.018661313770806487e+00 -7.140908887804491879e-03 1.617558871586041464e-04 8.888942379422642574e-07 1.003335920213784558e-07
1.800000000000000000e+02 1.011901656204459821e+00 -6.919159745300070170e-03 1.578686922736394552e-04 8.886652483861950340e-07 9.980103476490653755e-08
1.810000000000000000e+02 1.005139769671319128e+00 -6.696655854217754833e-03 1.540860017597681141e-04 8.884315452374906889e-07 9.927298960123835053e-08
1.820000000000000000e+02 9.983769803070915438e-01 -6.473477820978091116e-03 1.504107296212041031e-04 8.881933011554665161e-07 9.874938780555793330e-08
1.830000000000000000e+02 9.916131929515015209e-01 -6.249716624050246153e-03 1.468442326053908732e-04 8.879507010065150684e-07 9.823022731039305602e-08
1.840000000000000000e+02 9.848470321322706500e-01 -6.025472256771854246e-03 1.433904855791053750e-04 8.877039394460318630e-07 9.771547871010845535e-08
1.850000000000000000e+02 9.780799159375633822e-01 -5.800786110754513683e-03 1.400532474704375432e-04 8.874532183920624304e-07 9.720507415994482743e-08
1.860000000000000000e+02 9.713105186836560323e-01 -5.575778485678045508e-03 1.368333934342786144e-04 8.871987445297004711e-07 9.669895772279429779e-08
1.870000000000000000e+02 9.645402265379189322e-01 -5.350511606719144178e-03 1.337331817156985070e-04 8.869407267138147416e-07 9.619711910414451995e-08
1.880000000000000000e+02 9.577690540948303743e-01 -5.125084579237727464e-03 1.307564426888859215e-04 8.866793734454206908e-07 9.569946831939614549e-08
1.890000000000000000e+02 9.509957158116317810e-01 -4.899566425915833148e-03 1.279052455007037938e-04 8.864148903754661058e-07 9.520600617749437197e-08
