# ells, tt, te, ee, bb, kk
1.650000000000000000e+02 1.113211089823194833e+00 -1.007934596308924548e-02 2.265365599365723969e-04 2.103782121688730457e-06 1.083371550021431314e-07
1.660000000000000000e+02 1.106415019588782522e+00 -9.877876887742989206e-03 2.215642341136659754e-04 2.106458727018196351e-06 1.077386773535504958e-07
1.670000000000000000e+02 1.099622612853523362e+00 -9.674334203078742769e-03 2.166487856586183801e-04 2.109147188021620013e-06 1.071450208633391957e-07
1.680000000000000000e+02 1.092833583302930345e+00 -9.468853503822037207e-03 2.117942343873825618e-04 2.111846142367703496e-06 1.065561630189673974e-07
1.690000000000000000e+02 1.086047656786009119e+00 -9.261516138730706629e-03 2.070043860959515413e-04 2.114554235814495185e-06 1.059721063058562965e-07
1.700000000000000000e+02 1.079264570765930076e+00 -9.052416511500894353e-03 2.022812367018433845e-04 2.117270124065419404e-06 1.053927781950543880e-07
1.710000000000000000e+02 1.072482486905107946e+00 -8.841645396919771763e-03 1.976298355158322758e-04 2.119992474339815690e-06 1.048181813645765470e-07
1.720000000000000000e+02 1.065704356488006876e+00 -8.629305772053700793e-03 1.930534017167353123e-04 2.122719966653003349e-06 1.042483056994594818e-07
1.730000000000000000e+02 1.058926792720939147e+00 -8.415481043683534917e-03 1.885549766516659100e-04 2.125451294739283103e-06 1.036830919762463827e-07
1.740000000000000000e+02 1.052149627732698267e+00 -8.200266754315515758e-03 1.841374318410607294e-04 2.128185166889102521e-06 1.031225425508665894e-07
1.750000000000000000e+02 1.045374216478334839e+00 -7.983784991666090236e-03 1.798065073717149468e-04 2.130920306296654626e-06 1.025666471943729628e-07
1.760000000000000000e+02 1.038598856021595740e+00 -7.766107914111784055e-03 1.755631566623572942e-04 2.133655451218770689e-06 1.020153593760385656e-07
1.770000000000000000e+02 1.031823400718547390e+00 -7.547319734470828156e-03 1.714127002304823943e-04 2.136389354881109632e-06 1.014686331049808655e-07
1.780000000000000000e+02 1.025046246533708016e+00 -7.327516000626903107e-03 1.673572567319087936e-04 2.139120785117670977e-06 1.009264943034773651e-07
1.790000000000000000e+02 1.018268757925411494e+00 -7.106773940990536616e-03 1.633988146907203588e-04 2.141848523796646260e-06 1.003888969011557384e-07
1.800000000000000000e+02 1.011490807057120911e+00 -6.885196394930322497e-03 1.595421035276367789e-04 2.144571366033144688e-06 9.985579535452065228e-08
1.810000000000000000e+02 1.004710854960956246e+00 -6.662882021121210863e-03 1.557901911851271618e-04 2.147288119188759134e-06 9.932721490227509475e-08
1.820000000000000000e+02 9.979302328068743178e-01 -6.439911449962068893e-03 1.521459734053834661e-04 2.149997601695968262e-06 9.880308662394820803e-08
1.830000000000000000e+02 9.911488503290417640e-01 -6.216375674223548198e-03 1.486107881942371747e-04 2.152698641898079169e-06 9.828340829755071504e-08
1.840000000000000000e+02 9.843653368091562772e-01 -5.992374691771237480e-03 1.451885912069109889e-04 2.155390076377783620e-06 9.776815036611095360e-08
1.850000000000000000e+02 9.775811149525444055e-01 -5.767949888897182936e-03 1.418831216995958321e-04 2.158070748598693383e-06 9.725724481736440760e-08
