# ells, tt, te, ee, bb, kk
1.450000000000000000e+02 1.251767316688238818e+00 -1.356891744442006997e-02 3.302304524181307239e-04 0.000000000000000000e+00 1.213189586760703144e-07
1.460000000000000000e+02 1.244614635978300132e+00 -1.342867955094832234e-02 3.249338767500447038e-04 0.000000000000000000e+00 1.206138960386569067e-07
1.470000000000000000e+02 1.237500462515363608e+00 -1.328450205130799963e-02 3.196149817135928166e-04 0.000000000000000000e+00 1.199146597958616811e-07
1.480000000000000000e+02 1.230421205862548550e+00 -1.313649873490537606e-02 3.142761194405555882e-04 0.000000000000000000e+00 1.192212784927214033e-07
1.490000000000000000e+02 1.223373347635049457e+00 -1.298473681237307352e-02 3.089216112496462005e-04 0.000000000000000000e+00 1.185336495138250801e-07
1.500000000000000000e+02 1.216353147534610546e+00 -1.282927856973274140e-02 3.035555377605138566e-04 0.000000000000000000e+00 1.178517788667540356e-07
1.510000000000000000e+02 1.209354915997035596e+00 -1.267022481408970093e-02 2.981817674935544516e-04 0.000000000000000000e+00 1.171755841948180837e-07
1.520000000000000000e+02 1.202381274492575480e+00 -1.250767298887543039e-02 2.928039726612336282e-04 0.000000000000000000e+00 1.165049838266611840e-07
1.530000000000000000e+02 1.195428754456435705e+00 -1.234171730670042579e-02 2.874276195204287566e-04 0.000000000000000000e+00 1.158399785456911526e-07
1.540000000000000000e+02 1.188497964642367011e+00 -1.217248798272740386e-02 2.820578942218715719e-04 0.000000000000000000e+00 1.151804459735610110e-07
1.550000000000000000e+02 1.181587541843268419e+00 -1.200005233585966710e-02 2.766958557231797948e-04 0.000000000000000000e+00 1.145263866137739304e-07
1.560000000000000000e+02 1.174699993010543508e+00 -1.182453302881666078e-02 2.713482227888564598e-04 0.000000000000000000e+00 1.138777193913824876e-07
1.570000000000000000e+02 1.167830162113263848e+00 -1.164601043364120979e-02 2.660157256276813481e-04 0.000000000000000000e+00 1.132343905418360628e-07
1.580000000000000000e+02 1.160980573143591155e+00 -1.146458093028441400e-02 2.607064823536142249e-04 0.000000000000000000e+00 1.125963198411154464e-07
1.590000000000000000e+02 1.154148111562370627e+00 -1.128033749634516254e-02 2.554208594031452911e-04 0.000000000000000000e+00 1.119635199666542072e-07
1.600000000000000000e+02 1.147331620027968846e+00 -1.109338796224000785e-02 2.501646297740256659e-04 0.000000000000000000e+00 1.113358579924904569e-07
1.610000000000000000e+02 1.140526411474231061e+00 -1.090380033810974328e-02 2.449414810117357981e-04 0.000000000000000000e+00 1.107133070703502904e-07
1.620000000000000000e+02 1.133731556700620535e+00 -1.071169355218550868e-02 2.397549063203637649e-04 0.000000000000000000e+00 1.100958398147487831e-07
1.630000000000000000e+02 1.126946166768522550e+00 -1.051711207611537302e-02 2.346117056260450015e-04 0.000000000000000000e+00 1.094833509574403708e-07
1.640000000000000000e+02 1.120165941602583093e+00 -1.032018558362414115e-02 2.295114336517908599e-04 0.000000000000000000e+00 1.088758133417938067e-07
1.650000000000000000e+02 1.113391896338283171e+00 -1.012097042163555456e-02 2.244587597018871442e-04 0.000000000000000000e+00 1.082731737819449355e-07
1.660000000000000000e+02 1.106621681663677581e+00 -9.919572588321193610e-03 2.194581210322047783e-04 0.000000000000000000e+00 1.076753842221363025e-07
1.670000000000000000e+02 1.099854933271608770e+00 -9.716080643549500351e-03 2.145137636093422595e-04 0.000000000000000000e+00 1.070824043853565561e-07
1.680000000000000000e+02 1.093091354899776491e+00 -9.510630001514173287e-03 2.096297203867997954e-04 0.000000000000000000e+00 1.064942119347543775e-07
1.690000000000000000e+02 1.086330662779831480e+00 -9.303301841752218207e-03 2.048098110243740935e-04 0.000000000000000000e+00 1.059108095168948779e-07
1.700000000000000000e+02 1.079572585110563088e+00 -9.094190410096068475e-03 2.000560460243499096e-04 0.000000000000000000e+00 1.053321248073470115e-07
1.710000000000000000e+02 1.072815274661952811e+00 -8.883386334872182127e-03 1.953734899971600221e-04 0.000000000000000000e+00 1.047581606449127299e-07
1.720000000000000000e+02 1.066061674213342414e+00 -8.670992458135235240e-03 1.907653781293411734e-04 0.000000000000000000e+00 1.041889070829129591e-07
1.730000000000000000e+02 1.059308388864920847e+00 -8.457092063150045344e-03 1.862347684761481875e-04 0.000000000000000000e+00 1.036243050940736198e-07
1.740000000000000000e+02 1.052555243046363387e+00 -8.241780580449902319e-03 1.817845499584247947e-04 0.000000000000000000e+00 1.030643571952718393e-07
1.750000000000000000e+02 1.045803584424955357e+00 -8.025179997369893611e-03 1.774204807465774403e-04 0.000000000000000000e+00 1.025090533257688735e-07
1.760000000000000000e+02 1.039051703188776932e+00 -7.807362383546415964e-03 1.731435330165018453e-04 0.000000000000000000e+00 1.019583471433839310e-07
1.770000000000000000e+02 1.032299447227566613e+00 -7.588411874749638811e-03 1.689590467061295980e-04 0.000000000000000000e+00 1.014121928451452980e-07
1.780000000000000000e+02 1.025545206442715962e+00 -7.368423953559224450e-03 1.648691605440618464e-04 0.000000000000000000e+00 1.008706165011080405e-07
1.790000000000000000e+02 1.018790339623268926e+00 -7.147475794878671053e-03 1.608758837680121891e-04 0.000000000000000000e+00 1.003335722287765973e-07
1.800000000000000000e+02 1.012034713644841766e+00 -6.925670196420267294e-03 1.569839671411149399e-04 0.000000000000000000e+00 9.980101467192757897e-08
1.810000000000000000e+02 1.005276784617929353e+00 -6.703105787107607391e-03 1.531965005644196685e-04 0.000000000000000000e+00 9.927296921757901910e-08
1.820000000000000000e+02 9.985178791392852471e-01 -6.479863179547489492e-03 1.495164023417345914e-04 0.000000000000000000e+00 9.874936714516695583e-08
1.830000000000000000e+02 9.917579026982455970e-01 -6.256033360732323606e-03 1.459450336300970790e-04 0.000000000000000000e+00 9.823020639078158138e-08
1.840000000000000000e+02 9.849954806381117089e-01 -6.031716334817963619e-03 1.424863738112417983e-04 0.000000000000000000e+00 9.771545754965540443e-08
1.850000000000000000e+02 9.782320320080565290e-01 -5.806953506505606669e-03 1.391441864288723478e-04 0.000000000000000000e+00 9.720505277723030468e-08
1.860000000000000000e+02 9.714662322082375789e-01 -5.581865190805190315e-03 1.359193513494444904e-04 0.000000000000000000e+00 9.669893613659702365e-08
1.870000000000000000e+02 9.646994685890484256e-01 -5.356513630429688734e-03 1.328141316207146318e-04 0.000000000000000000e+00 9.619709733343193116e-08
1.880000000000000000e+02 9.579317570030192464e-01 -5.130997950447218313e-03 1.298323625059077241e-04 0.000000000000000000e+00 9.569944638334212982e-08
1.890000000000000000e+02 9.511618132162313888e-01 -4.905387195385934630e-03 1.269761181225071626e-04 0.000000000000000000e+00 9.520598409545882035e-08
1.900000000000000000e+02 9.443909793605276271e-01 -4.679773294749894549e-03 1.242478593450786490e-04 0.000000000000000000e+00 9.471664334448376247e-08
